SrcAddr,DstAddr,Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,SrcMac,DstMac,Packet_num,Class
10.0.1.172,10.0.1.150,53725,1111,496.0,186.0,214734.0,71578.0,0.0,0.0,4.619667,3.4835,0.0,0.0,3.261781,3.4495,310,66,60,60,0.013859,1,7.0,682.0,286312.0,0,0.0,0.0,0.0,432.932,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3507,0
10.0.1.172,10.0.1.150,53730,1111,496.0,186.0,247670.0,82557.0,0.0,0.0,4.005333,2.606,0.0,0.0,2.932405,2.573,310,66,60,60,0.0120159999999999,1,7.0,682.0,330226.0,0,0.0,0.0,0.0,499.334,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3508,0
10.0.1.172,10.0.1.150,53734,1111,496.0,186.0,275913.0,91971.0,0.0,0.0,3.595333,2.5455,0.0,0.0,2.358059,2.4215,310,66,60,60,0.010786,1,7.0,682.0,367884.0,0,0.0,0.0,0.0,556.277,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3509,0
10.0.1.172,10.0.1.150,53738,1111,496.0,186.0,199344.0,66448.0,0.0,0.0,4.976333,3.376,0.0,0.0,3.589046,3.281,310,66,60,60,0.014929,1,7.0,682.0,265791.0,0,0.0,0.0,0.0,401.902,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3510,0
10.0.1.172,10.0.1.150,53740,1111,496.0,186.0,256485.0,85495.0,0.0,0.0,3.867667,2.922,0.0,0.0,2.542181,2.79,310,66,60,60,0.011603,1,7.0,682.0,341981.0,0,0.0,0.0,0.0,517.108,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3511,0
10.0.1.172,10.0.1.150,53743,1111,496.0,186.0,270177.0,90059.0,0.0,0.0,3.671667,2.53,0.0,0.0,2.620173,2.512,310,66,60,60,0.011015,1,7.0,682.0,360236.0,0,0.0,0.0,0.0,544.712,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3512,0
10.0.1.172,10.0.1.150,53747,1111,496.0,186.0,261190.0,87063.0,0.0,0.0,3.798,2.4355,0.0,0.0,2.780513,2.4015,310,66,60,60,0.011394,1,7.0,682.0,348253.0,0,0.0,0.0,0.0,526.593,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3513,0
10.0.1.172,10.0.1.150,53751,1111,496.0,186.0,271384.0,90461.0,0.0,0.0,3.655333,2.525,0.0,0.0,2.610663,2.491,310,66,60,60,0.010966,1,7.0,682.0,361846.0,0,0.0,0.0,0.0,547.146,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3514,0
10.0.1.172,10.0.1.150,53753,1111,496.0,186.0,221593.0,73864.0,0.0,0.0,4.476667,3.1955,0.0,0.0,2.142101,3.0745,310,66,60,60,0.01343,1,7.0,682.0,295458.0,0,0.0,0.0,0.0,446.761,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3515,0
10.0.1.172,10.0.1.150,53759,1111,496.0,186.0,213471.0,71157.0,0.0,0.0,4.647,3.1165,0.0,0.0,3.347581,3.0825,310,66,60,60,0.013941,1,7.0,682.0,284628.0,0,0.0,0.0,0.0,430.385,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3516,0
10.0.1.172,10.0.1.150,53763,1111,496.0,186.0,232101.0,77367.0,0.0,0.0,4.274,2.4725,0.0,0.0,3.281138,2.3375,310,66,60,60,0.012822,1,7.0,682.0,309468.0,0,0.0,0.0,0.0,467.946,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3517,0
10.0.1.172,10.0.1.150,53767,1111,496.0,186.0,272752.0,90917.0,0.0,0.0,3.637,2.4985,0.0,0.0,2.602573,2.4235,310,66,60,60,0.010911,1,7.0,682.0,363670.0,0,0.0,0.0,0.0,549.904,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3518,0
10.0.1.172,10.0.1.150,53769,1111,496.0,186.0,114594.0,38198.0,0.0,0.0,8.656667,6.557,0.0,0.0,6.116984,6.518,310,66,60,60,0.02597,1,7.0,682.0,152792.0,0,0.0,0.0,0.0,231.036,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3519,0
10.0.1.172,10.0.1.150,53770,1111,496.0,186.0,256066.0,85355.0,0.0,0.0,3.874,2.325,0.0,0.0,2.906946,2.28,310,66,60,60,0.011622,1,7.0,682.0,341421.0,0,0.0,0.0,0.0,516.262,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3520,0
10.0.1.172,10.0.1.150,53773,1111,496.0,186.0,235201.0,78400.0,0.0,0.0,4.217667,2.5185,0.0,0.0,3.179671,2.4835,310,66,60,60,0.012653,1,7.0,682.0,313602.0,0,0.0,0.0,0.0,474.196,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3521,0
10.0.1.172,10.0.1.150,53775,1111,496.0,186.0,219146.0,73049.0,0.0,0.0,4.526667,3.293,0.0,0.0,2.514894,3.258,310,66,60,60,0.01358,1,7.0,682.0,292194.0,0,0.0,0.0,0.0,441.826,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3522,0
10.0.1.172,10.0.1.150,53779,1111,496.0,186.0,238462.0,79487.0,0.0,0.0,4.16,2.873,0.0,0.0,2.99432,2.866,310,66,60,60,0.01248,1,7.0,682.0,317949.0,0,0.0,0.0,0.0,480.769,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3523,0
10.0.1.172,10.0.1.150,53780,1111,496.0,186.0,249351.0,83117.0,0.0,0.0,3.978333,2.509,0.0,0.0,2.929846,2.474,310,66,60,60,0.011935,1,7.0,682.0,332468.0,0,0.0,0.0,0.0,502.723,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3524,0
10.0.1.172,10.0.1.150,53782,1111,496.0,186.0,200620.0,66873.0,0.0,0.0,4.944667,2.546,0.0,0.0,4.077519000000001,2.417,310,66,60,60,0.014834,1,7.0,682.0,267494.0,0,0.0,0.0,0.0,404.476,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3525,0
10.0.1.172,10.0.1.150,53785,1111,496.0,186.0,256662.0,85554.0,0.0,0.0,3.865,2.2735,0.0,0.0,2.930809,2.2395,310,66,60,60,0.011595,1,7.0,682.0,342216.0,0,0.0,0.0,0.0,517.464,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3526,1
10.0.1.172,10.0.1.150,53789,1111,496.0,186.0,121807.0,40602.0,0.0,0.0,8.144,3.5775,0.0,0.0,7.128367999999999,3.5035,310,66,60,60,0.024432,1,7.0,682.0,162410.0,0,0.0,0.0,0.0,245.58,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3527,1
10.0.1.172,10.0.1.150,53793,1111,496.0,186.0,221676.0,73892.0,0.0,0.0,4.475,2.782,0.0,0.0,3.318913,2.739,310,66,60,60,0.013425,1,7.0,682.0,295568.0,0,0.0,0.0,0.0,446.927,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3528,1
10.0.1.172,10.0.1.150,53795,1111,496.0,186.0,214394.0,71465.0,0.0,0.0,4.627,3.4815,0.0,0.0,3.268033,3.4395,310,66,60,60,0.013881,1,7.0,682.0,285858.0,0,0.0,0.0,0.0,432.246,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3529,1
10.0.1.172,10.0.1.150,53798,1111,496.0,186.0,235611.0,78537.0,0.0,0.0,4.210333,3.018,0.0,0.0,2.98596,2.984,310,66,60,60,0.012631,1,7.0,682.0,314148.0,0,0.0,0.0,0.0,475.022,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3530,1
10.0.1.172,10.0.1.150,53800,1111,496.0,186.0,232955.0,77652.0,0.0,0.0,4.258333,2.907,0.0,0.0,2.592524,2.873,310,66,60,60,0.012775,1,7.0,682.0,310607.0,0,0.0,0.0,0.0,469.667,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3531,1
10.0.1.172,10.0.1.150,53806,1111,496.0,186.0,207141.0,69047.0,0.0,0.0,4.789,2.7465,0.0,0.0,3.683077,2.7115,310,66,60,60,0.014367,1,7.0,682.0,276188.0,0,0.0,0.0,0.0,417.624,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3532,1
10.0.1.172,10.0.1.150,53810,1111,496.0,186.0,124155.0,41385.0,0.0,0.0,7.99,2.818,0.0,0.0,7.730917999999999,2.783,310,66,60,60,0.0239699999999999,1,7.0,682.0,165540.0,0,0.0,0.0,0.0,250.313,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3533,1
10.0.1.172,10.0.1.150,53812,1111,496.0,186.0,237643.0,79214.0,0.0,0.0,4.174333,2.8625,0.0,0.0,2.998316,2.8025,310,66,60,60,0.012523,1,7.0,682.0,316857.0,0,0.0,0.0,0.0,479.118,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3534,1
10.0.1.172,10.0.1.150,53813,1111,496.0,186.0,263037.0,87679.0,0.0,0.0,3.771333,2.741,0.0,0.0,2.675928,2.707,310,66,60,60,0.011314,1,7.0,682.0,350716.0,0,0.0,0.0,0.0,530.316,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3535,1
10.0.1.172,10.0.1.150,53816,1111,496.0,186.0,219097.0,73032.0,0.0,0.0,4.527667,2.862,0.0,0.0,3.325728,2.828,310,66,60,60,0.013583,1,7.0,682.0,292130.0,0,0.0,0.0,0.0,441.729,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3536,1
10.0.1.172,10.0.1.150,53821,1111,496.0,186.0,241089.0,80363.0,0.0,0.0,4.114667,3.258,0.0,0.0,2.912061,3.197,310,66,60,60,0.0123439999999999,1,7.0,682.0,321452.0,0,0.0,0.0,0.0,486.066,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3537,1
10.0.1.172,10.0.1.150,53824,1111,496.0,186.0,214688.0,71563.0,0.0,0.0,4.620667,3.5295,0.0,0.0,3.2630630000000003,3.4875,310,66,60,60,0.013862,1,7.0,682.0,286250.0,0,0.0,0.0,0.0,432.838,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3538,1
10.0.1.172,10.0.1.150,53825,1111,496.0,186.0,220363.0,73454.0,0.0,0.0,4.501666999999999,2.7455,0.0,0.0,3.375281,2.7085,310,66,60,60,0.013505,1,7.0,682.0,293817.0,0,0.0,0.0,0.0,444.28,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3539,1
10.0.1.172,10.0.1.150,53826,1111,496.0,186.0,283483.0,94494.0,0.0,0.0,3.499333,2.235,0.0,0.0,2.575292,2.193,310,66,60,60,0.010498,1,7.0,682.0,377977.0,0,0.0,0.0,0.0,571.537,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3540,1
10.0.1.172,10.0.1.150,53830,1111,496.0,186.0,285468.0,95156.0,0.0,0.0,3.475,2.745,0.0,0.0,2.458685,2.704,310,66,60,60,0.010425,1,7.0,682.0,380623.0,0,0.0,0.0,0.0,575.54,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3541,1
10.0.1.172,10.0.1.150,53833,1111,496.0,186.0,191063.0,63688.0,0.0,0.0,5.192,3.415,0.0,0.0,3.771019,3.374,310,66,60,60,0.015576,1,7.0,682.0,254751.0,0,0.0,0.0,0.0,385.208,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,3542,1
10.0.1.172,10.0.1.150,53836,1111,496.0,186.0,197439.0,65813.0,0.0,0.0,5.024333,2.8455,0.0,0.0,3.745518,2.6985,310,66,60,60,0.015073,1,7.0,682.0,263252.0,0,0.0,0.0,0.0,398.063,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3543,0
10.0.1.172,10.0.1.150,53843,1111,496.0,186.0,276297.0,92099.0,0.0,0.0,3.590333,1.8315,0.0,0.0,2.940105,1.7285,310,66,60,60,0.010771,1,7.0,682.0,368397.0,0,0.0,0.0,0.0,557.051,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3544,0
10.0.1.172,10.0.1.150,53846,1111,496.0,186.0,219194.0,73065.0,0.0,0.0,4.525666999999999,2.915,0.0,0.0,3.318309,2.847,310,66,60,60,0.013577,1,7.0,682.0,292259.0,0,0.0,0.0,0.0,441.924,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3545,0
10.0.1.172,10.0.1.150,53849,1111,496.0,186.0,305012.0,101671.0,0.0,0.0,3.252333,1.8285,0.0,0.0,2.53143,1.7245,310,66,60,60,0.009757,1,7.0,682.0,406682.0,0,0.0,0.0,0.0,614.943,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3546,0
10.0.1.172,10.0.1.150,53856,1111,496.0,186.0,264792.0,88264.0,0.0,0.0,3.746333,2.6545,0.0,0.0,2.666721,2.5875,310,66,60,60,0.011239,1,7.0,682.0,353056.0,0,0.0,0.0,0.0,533.855,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3547,0
10.0.1.172,10.0.1.150,53858,1111,496.0,186.0,250210.0,83403.0,0.0,0.0,3.964667,2.5835,0.0,0.0,2.683975,2.4985,310,66,60,60,0.011894,1,7.0,682.0,333614.0,0,0.0,0.0,0.0,504.456,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3548,0
10.0.1.172,10.0.1.150,53862,1111,496.0,186.0,269370.0,89790.0,0.0,0.0,3.682667,2.664,0.0,0.0,2.609544,2.623,310,66,60,60,0.011048,1,7.0,682.0,359160.0,0,0.0,0.0,0.0,543.085,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3549,0
10.0.1.172,10.0.1.150,53865,1111,496.0,186.0,251628.0,83876.0,0.0,0.0,3.942333,2.4765,0.0,0.0,2.907418,2.4585,310,66,60,60,0.0118269999999999,1,7.0,682.0,335503.0,0,0.0,0.0,0.0,507.314,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3550,0
10.0.1.172,10.0.1.150,53870,1111,496.0,186.0,256530.0,85510.0,0.0,0.0,3.867,2.3735,0.0,0.0,2.904342,2.2725,310,66,60,60,0.011601,1,7.0,682.0,342039.0,0,0.0,0.0,0.0,517.197,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3551,0
10.0.1.172,10.0.1.150,53873,1111,496.0,186.0,259686.0,86562.0,0.0,0.0,3.82,2.96,0.0,0.0,2.483413,2.872,310,66,60,60,0.01146,1,7.0,682.0,346248.0,0,0.0,0.0,0.0,523.56,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3552,0
10.0.1.172,10.0.1.150,53876,1111,496.0,186.0,271112.0,90371.0,0.0,0.0,3.659,2.52,0.0,0.0,2.459159,2.422,310,66,60,60,0.0109769999999999,1,7.0,682.0,361483.0,0,0.0,0.0,0.0,546.597,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3553,0
10.0.1.172,10.0.1.150,53879,1111,496.0,186.0,226157.0,75386.0,0.0,0.0,4.3863330000000005,3.105,0.0,0.0,3.118744,3.061,310,66,60,60,0.013159,1,7.0,682.0,301543.0,0,0.0,0.0,0.0,455.962,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3554,0
10.0.1.172,10.0.1.150,53882,1111,496.0,186.0,236265.0,78755.0,0.0,0.0,4.198667,3.335,0.0,0.0,2.971295,3.317,310,66,60,60,0.012596,1,7.0,682.0,315021.0,0,0.0,0.0,0.0,476.342,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3555,0
10.0.1.172,10.0.1.150,53884,1111,496.0,186.0,229665.0,76555.0,0.0,0.0,4.319333,2.336,0.0,0.0,2.819863,2.329,310,66,60,60,0.012958,1,7.0,682.0,306220.0,0,0.0,0.0,0.0,463.034,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3556,0
10.0.1.172,10.0.1.150,53886,1111,496.0,186.0,295854.0,98618.0,0.0,0.0,3.353,2.641,0.0,0.0,2.368468,2.607,310,66,60,60,0.010059,1,7.0,682.0,394473.0,0,0.0,0.0,0.0,596.481,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3557,0
10.0.1.172,10.0.1.150,53889,1111,496.0,186.0,232554.0,77518.0,0.0,0.0,4.265667,2.4555,0.0,0.0,3.289031,2.4205,310,66,60,60,0.012797,1,7.0,682.0,310073.0,0,0.0,0.0,0.0,468.86,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3558,0
10.0.1.172,10.0.1.150,53893,1111,496.0,186.0,239421.0,79807.0,0.0,0.0,4.143333,2.7855,0.0,0.0,2.993449,2.7475,310,66,60,60,0.01243,1,7.0,682.0,319228.0,0,0.0,0.0,0.0,482.703,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3559,0
10.0.1.172,10.0.1.150,53896,1111,496.0,186.0,251798.0,83933.0,0.0,0.0,3.939667,2.462,0.0,0.0,2.927391,2.395,310,66,60,60,0.011819,1,7.0,682.0,335731.0,0,0.0,0.0,0.0,507.657,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3560,0
10.0.1.172,10.0.1.150,53901,1111,496.0,186.0,219842.0,73281.0,0.0,0.0,4.512333,3.3475,0.0,0.0,3.195642,3.2275,310,66,60,60,0.013537,1,7.0,682.0,293123.0,0,0.0,0.0,0.0,443.23,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3561,0
10.0.1.172,10.0.1.150,53905,1111,496.0,186.0,279883.0,93294.0,0.0,0.0,3.544333,2.4025,0.0,0.0,2.553947,2.2775,310,66,60,60,0.010633,1,7.0,682.0,373178.0,0,0.0,0.0,0.0,564.281,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3562,0
10.0.1.172,10.0.1.150,53908,1111,496.0,186.0,127332.0,42444.0,0.0,0.0,7.790667,4.312,0.0,0.0,6.066732,4.305,310,66,60,60,0.023372,1,7.0,682.0,169776.0,0,0.0,0.0,0.0,256.717,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3563,0
10.0.1.172,10.0.1.150,53913,1111,496.0,186.0,238959.0,79653.0,0.0,0.0,4.151333,1.727,0.0,0.0,3.735482,1.693,310,66,60,60,0.012454,1,7.0,682.0,318613.0,0,0.0,0.0,0.0,481.773,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3564,0
10.0.1.172,10.0.1.150,53914,1111,496.0,186.0,242069.0,80690.0,0.0,0.0,4.098,2.255,0.0,0.0,3.217614,2.195,310,66,60,60,0.012294,1,7.0,682.0,322759.0,0,0.0,0.0,0.0,488.043,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3565,0
10.0.1.172,10.0.1.150,53918,1111,496.0,186.0,237871.0,79290.0,0.0,0.0,4.170333,2.805,0.0,0.0,3.0030080000000003,2.77,310,66,60,60,0.012511,1,7.0,682.0,317161.0,0,0.0,0.0,0.0,479.578,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3566,0
10.0.1.172,10.0.1.150,53919,1111,496.0,186.0,267843.0,89281.0,0.0,0.0,3.703667,2.5845,0.0,0.0,2.65447,2.4775,310,66,60,60,0.011111,1,7.0,682.0,357124.0,0,0.0,0.0,0.0,540.005,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3567,0
10.0.1.172,10.0.1.150,53923,1111,496.0,186.0,93827.0,31276.0,0.0,0.0,10.572667,7.407,0.0,0.0,4.857042,7.246,310,66,60,60,0.031718,1,7.0,682.0,125102.0,0,0.0,0.0,0.0,189.167,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3568,0
10.0.1.172,10.0.1.150,53924,1111,496.0,186.0,194319.0,64772.99999999999,0.0,0.0,5.105,3.7815,0.0,0.0,2.401995,3.7365,310,66,60,60,0.015315,1,7.0,682.0,259092.0,0,0.0,0.0,0.0,391.773,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3569,0
10.0.1.172,10.0.1.150,53928,1111,496.0,186.0,162383.0,54128.0,0.0,0.0,6.109,2.18,0.0,0.0,5.908691,2.145,310,66,60,60,0.018327,1,7.0,682.0,216511.0,0,0.0,0.0,0.0,327.386,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3570,0
10.0.1.172,10.0.1.150,53929,1111,496.0,186.0,227106.0,75702.0,0.0,0.0,4.368,2.6285,0.0,0.0,3.119801,2.5725,310,66,60,60,0.013104,1,7.0,682.0,302808.0,0,0.0,0.0,0.0,457.875,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3571,0
10.0.1.172,10.0.1.150,53933,1111,496.0,186.0,230073.0,76691.0,0.0,0.0,4.311667,2.7115,0.0,0.0,3.180857,2.6775,310,66,60,60,0.0129349999999999,1,7.0,682.0,306765.0,0,0.0,0.0,0.0,463.858,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3572,0
10.0.1.172,10.0.1.150,53935,1111,496.0,186.0,238557.0,79519.0,0.0,0.0,4.158333,2.8555,0.0,0.0,2.994177,2.8195,310,66,60,60,0.012475,1,7.0,682.0,318076.0,0,0.0,0.0,0.0,480.962,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3573,0
10.0.1.172,10.0.1.150,53938,1111,496.0,186.0,262388.0,87463.0,0.0,0.0,3.780667,1.777,0.0,0.0,3.220448,1.742,310,66,60,60,0.011342,1,7.0,682.0,349850.0,0,0.0,0.0,0.0,529.007,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3574,0
10.0.1.172,10.0.1.150,53939,1111,496.0,186.0,243635.0,81212.0,0.0,0.0,4.071667,2.3905,0.0,0.0,3.09848,2.3575,310,66,60,60,0.012215,1,7.0,682.0,324846.0,0,0.0,0.0,0.0,491.199,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3575,0
10.0.1.172,10.0.1.150,53943,1111,496.0,186.0,255934.0,85311.0,0.0,0.0,3.876,2.4575,0.0,0.0,2.850404,2.4235,310,66,60,60,0.011628,1,7.0,682.0,341245.0,0,0.0,0.0,0.0,515.996,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3576,0
10.0.1.172,10.0.1.150,53945,1111,496.0,186.0,209784.0,69928.0,0.0,0.0,4.728667,2.7525,0.0,0.0,3.6004400000000003,2.7185,310,66,60,60,0.014186,1,7.0,682.0,279712.0,0,0.0,0.0,0.0,422.952,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3577,0
10.0.1.172,10.0.1.150,53949,1111,496.0,186.0,240601.0,80201.0,0.0,0.0,4.123,2.321,0.0,0.0,3.208854,2.315,310,66,60,60,0.012369,1,7.0,682.0,320802.0,0,0.0,0.0,0.0,485.084,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3578,0
10.0.1.172,10.0.1.150,53953,1111,496.0,186.0,101799.0,33933.0,0.0,0.0,9.744667,6.8115,0.0,0.0,6.945778,6.7735,310,66,60,60,0.0292339999999999,1,7.0,682.0,135732.0,0,0.0,0.0,0.0,205.24,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3579,0
10.0.1.172,10.0.1.150,53955,1111,496.0,186.0,199263.0,66421.0,0.0,0.0,4.978333,2.449,0.0,0.0,4.134148000000001,2.41,310,66,60,60,0.0149349999999999,1,7.0,682.0,265685.0,0,0.0,0.0,0.0,401.741,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3580,0
10.0.1.172,10.0.1.150,53958,1111,496.0,186.0,239536.0,79845.0,0.0,0.0,4.141333,2.244,0.0,0.0,3.287182,2.175,310,66,60,60,0.012424,1,7.0,682.0,319382.0,0,0.0,0.0,0.0,482.936,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3581,0
10.0.1.172,10.0.1.150,53960,1111,496.0,186.0,236566.0,78855.0,0.0,0.0,4.193333,2.3355,0.0,0.0,3.261273,2.2965,310,66,60,60,0.01258,1,7.0,682.0,315421.0,0,0.0,0.0,0.0,476.948,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3582,0
10.0.1.172,10.0.1.150,53966,1111,496.0,186.0,165444.0,55148.0,0.0,0.0,5.996,2.3295,0.0,0.0,5.562697,2.2945,310,66,60,60,0.017988,1,7.0,682.0,220591.0,0,0.0,0.0,0.0,333.556,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3583,0
10.0.1.172,10.0.1.150,53968,1111,496.0,186.0,218150.0,72717.0,0.0,0.0,4.547333,3.1,0.0,0.0,3.2585040000000003,3.066,310,66,60,60,0.013642,1,7.0,682.0,290866.0,0,0.0,0.0,0.0,439.818,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3584,0
10.0.1.172,10.0.1.150,53971,1111,496.0,186.0,239594.0,79865.0,0.0,0.0,4.140333,2.751,0.0,0.0,2.993216,2.716,310,66,60,60,0.012421,1,7.0,682.0,319459.0,0,0.0,0.0,0.0,483.053,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3585,0
10.0.1.172,10.0.1.150,53974,1111,496.0,186.0,263760.0,87920.0,0.0,0.0,3.761,1.6765,0.0,0.0,3.282061,1.6415,310,66,60,60,0.011283,1,7.0,682.0,351680.0,0,0.0,0.0,0.0,531.773,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3586,0
10.0.1.172,10.0.1.150,53976,1111,496.0,186.0,203738.0,67913.0,0.0,0.0,4.869,2.4055,0.0,0.0,4.047312000000001,2.3305,310,66,60,60,0.0146069999999999,1,7.0,682.0,271651.0,0,0.0,0.0,0.0,410.762,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3587,0
10.0.1.172,10.0.1.150,53978,1111,496.0,186.0,317440.0,105813.0,0.0,0.0,3.125,1.742,0.0,0.0,2.4535720000000003,1.678,310,66,60,60,0.009375,1,7.0,682.0,423253.0,0,0.0,0.0,0.0,640.0,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3588,0
10.0.1.172,10.0.1.150,53981,1111,496.0,186.0,251947.0,83982.0,0.0,0.0,3.937333,2.452,0.0,0.0,2.925188,2.385,310,66,60,60,0.011812,1,7.0,682.0,335930.0,0,0.0,0.0,0.0,507.958,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3589,0
10.0.1.172,10.0.1.150,53984,1111,496.0,186.0,240232.0,80077.0,0.0,0.0,4.129333,1.9235,0.0,0.0,3.53764,1.8565,310,66,60,60,0.012388,1,7.0,682.0,320310.0,0,0.0,0.0,0.0,484.34,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3590,0
10.0.1.172,10.0.1.150,53989,1111,496.0,186.0,277586.0,92529.0,0.0,0.0,3.573667,2.4355,0.0,0.0,2.575323,2.3345,310,66,60,60,0.010721,1,7.0,682.0,370115.0,0,0.0,0.0,0.0,559.649,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3591,0
10.0.1.172,10.0.1.150,53993,1111,496.0,186.0,232083.0,77361.0,0.0,0.0,4.274333,2.436,0.0,0.0,3.3220080000000003,2.323,310,66,60,60,0.012823,1,7.0,682.0,309444.0,0,0.0,0.0,0.0,467.909,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,3592,0
